X,Y,FID,Settlement,Village,FacilityTy,ManagingOr,Donor,Altitude
36.85455,-1.26163,1064,Mathare,Gitathuru,Hand washing facility,Individual (eg business owner),Rose,1639.3
36.85458333,-1.261561667,1065,Mathare,Gitathuru,Water point,Individual (eg business owner),Rose,1631.2
36.85404833,-1.26126,1066,Mathare,Gitathuru,Water point,Individual (eg business owner),Akinyi,1634.1
36.853875,-1.260486667,1067,Mathare,Gitathuru,Social hall / community centre / resource centre,Community group,county,1631.8
36.85408,-1.260241667,1068,Mathare,Gitathuru,Communal sanitation facility (eg toilet),No one,Community,1631.8
36.854295,-1.260555,1069,Mathare,Gitathuru,Water point,Individual (eg business owner),Benson,1632.6
36.85447333,-1.260786667,1070,Mathare,Gitathuru,Water point,Individual (eg business owner),Frank,1636
36.85490667,-1.26146,1071,Mathare,Gitathuru,Water point,Individual (eg business owner),Khaemba,1635.6
36.85519333,-1.261703333,1072,Mathare,Gitathuru,Water point,Community group,  MP margaret,1641.6
36.85441167,-1.260756667,1073,Mathare,Gitathuru,Communal sanitation facility (eg toilet),County government,County,1636.1
36.86313,-1.25583,1074,Mathare,Mathare 4a,Water point,Community group,Area M.C. A Wilson Ocholla,1732
36.86331167,-1.255765,1075,Mathare,Mathare 4a,Communal sanitation facility (eg toilet),No one,German doctors,1690.1
36.86335333,-1.255851667,1076,Mathare,Mathare 4a,Communal sanitation facility (eg toilet),No one,German doctors,1690.4
36.86355333,-1.258495,1077,Mathare,Mathare 4a,Communal sanitation facility (eg toilet),No one,German doctors,2331.2
36.863845,-1.257955,1078,Mathare,Mathare 4a,Communal sanitation facility (eg toilet),No one,German doctors,2331.1
36.85802,-1.261926667,1079,Mathare,Mathare 4a,Water point,NGO,UN Habitat,1656.8
36.858265,-1.261703333,1080,Mathare,Mathare 4a,Hand washing facility,NGO,Plan international,1656.8
36.85829667,-1.261788333,1081,Mathare,Mathare 4a,Transport stops (matatus/ boda-boda) - formal & informal,Community group,None,1656.8
36.85898667,-1.261955,1082,Mathare,Mathare 4a,Pharmacy / chemist,Missing Values, ,1656.7
36.85923333,-1.262063333,1083,Mathare,Mathare 4a,Education Facility,Individual (eg business owner),Changqin D.B.S.A,1656.6
36.859325,-1.261943333,1084,Mathare,Mathare 4a,Water point,Individual (eg business owner),None,1656.1
36.85933667,-1.261838333,1085,Mathare,Mathare 4a,Health facility,Individual (eg business owner),None,1656.2
36.85958833,-1.261841667,1086,Mathare,Mathare 4a,Water point,Individual (eg business owner),None,1656.2
36.860025,-1.262356667,1087,Mathare,Mathare 4a,Communal sanitation facility (eg toilet),Individual (eg business owner),Dush,1656.2
36.859975,-1.262143333,1088,Mathare,Mathare 4a,Water point,Individual (eg business owner),None,1656.2
36.859745,-1.261675,1089,Mathare,Mathare 4a,Pharmacy / chemist,Missing Values, ,1656.1
36.86023167,-1.261528333,1090,Mathare,Mathare 4a,Hand washing facility,NGO Individual (eg business owner),Rotary,1656
36.86003667,-1.261236667,1091,Mathare,Mathare 4a,Water point,Individual (eg business owner),None,1656
36.86056833,-1.261451667,1092,Mathare,Mathare 4a,Education Facility,Individual (eg business owner),Astley sports college,1656
36.86053833,-1.261398333,1093,Mathare,Mathare 4a,Water point,Individual (eg business owner),None,1655.8
36.860925,-1.260836667,1094,Mathare,Mathare 4a,Juakali/ artisan shade / garage,Missing Values, ,1655.8
36.86086333,-1.26073,1095,Mathare,Mathare 4a,Hand washing facility,Individual (eg business owner),Jane,1655.7
36.861035,-1.260591667,1096,Mathare,Mathare 4a,Water point,Individual (eg business owner),None,1655.7
36.86145667,-1.260318333,1097,Mathare,Mathare 4a,Water point,Individual (eg business owner),None,1655.5
36.86091,-1.259505,1098,Mathare,Mathare 4a,Communal sanitation facility (eg toilet),Community group,Wilson Ongere,1655.5
36.86094333,-1.25922,1099,Mathare,Mathare 4a,Transport stops (matatus/ boda-boda) - formal & informal,Individual (eg business owner) Community group,None,1655.5
36.86091,-1.259178333,1100,Mathare,Mathare 4a,Hand washing facility,Individual (eg business owner) NGO,Shofco,1654.8
36.86091167,-1.258665,1101,Mathare,Mathare 4a,Pharmacy / chemist,Missing Values, ,1654.7
36.86076667,-1.258595,1102,Mathare,Mathare 4a,Religious facility,Missing Values, ,1654.7
36.86097333,-1.25879,1103,Mathare,Mathare 4a,Communal kitchen,NGO,Nutrition centre,1654.6
36.86174333,-1.258583333,1104,Mathare,Mathare 4a,Local organization/ NGO office,Missing Values, ,1654.6
36.86197,-1.258461667,1105,Mathare,Mathare 4a,Health facility,Individual (eg business owner),None,1654.5
36.86205167,-1.258668333,1106,Mathare,Mathare 4a,Health facility,Individual (eg business owner),None,1654.4
36.86329167,-1.25812,1107,Mathare,Mathare 4a,Juakali/ artisan shade / garage,Missing Values, ,1654.2
36.86077,-1.2595,1108,Mathare,Mathare 4a,Juakali/ artisan shade / garage,Missing Values, ,1613.9
36.86061167,-1.259981667,1109,Mathare,Mathare 4a,Health facility,NGO,German doctors,1613.8
36.86065333,-1.260561667,1110,Mathare,Mathare 4a,Hand washing facility,NGO,Plan international,1614
36.86060167,-1.260593333,1111,Mathare,Mathare 4a,Transport stops (matatus/ boda-boda) - formal & informal,Community group,None,1649.4
36.85973333,-1.260848333,1112,Mathare,Mathare 4a,Religious facility,Missing Values, ,1650.5
36.85907,-1.260965,1113,Mathare,Mathare 4a,Education Facility,Individual (eg business owner) Community group,Tushinde,1650.6
36.859065,-1.261011667,1114,Mathare,Mathare 4a,Health facility,Individual (eg business owner),None,1650.5
36.85904667,-1.261381667,1115,Mathare,Mathare 4a,Communal sanitation facility (eg toilet),Community group,Wilson Ongere,1649.6
36.85904,-1.261468333,1116,Mathare,Mathare 4a,Education Facility,Individual (eg business owner),None,1650.6
36.85938,-1.261518333,1117,Mathare,Mathare 4a,Communal sanitation facility (eg toilet),Individual (eg business owner),Fresh life,1650.4
36.85939667,-1.261468333,1118,Mathare,Mathare 4a,Water point,Individual (eg business owner),Area mca,1650.8
36.85989833,-1.26148,1119,Mathare,Mathare 4a,Water point,Individual (eg business owner),None,1647.6
36.85895333,-1.260978333,1120,Mathare,Mathare 4a,Hand washing facility,Individual (eg business owner),Shofco,1647.6
36.859095,-1.26109,1121,Mathare,Mathare 4a,Communal sanitation facility (eg toilet),Community group,Alan Alhgrim,1647.4
36.85847833,-1.262308333,1122,Mathare,Mathare 4a,Religious facility,Missing Values, ,1652.6
